0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
426	begravelse	1	1.a	0.33816057443618774	0	1	2	1	0	0
427	begreb	1	1.a	0.5130175352096558	0	0	10	1	0	0
428	begreb	1	2	0.2950971722602844	1	0	8	0	0	1
429	begreb	1.a	2	0.4910135865211487	0	0	2	0	0	1
430	begrænse	1	2	0.2878382205963135	0	0	6	0	0	1
431	begrænse	1	2.a	0.3679548501968384	0	0	2	0	0	1
432	begrænse	1	3	0.3772174119949341	1	0	1	0	0	1
433	begrænse	2	2.a	0.25805044174194336	0	0	8	1	0	1
434	begrænse	2	3	0.4040902256965637	0	0	7	0	0	1
435	begrænse	2.a	3	0.3735927939414978	0	0	1	0	0	1
436	begyndelse	1	1.a	0.6781582236289978	1	0	11	1	0	0
437	begyndelse	1	1.b	0.5169396996498108	0	0	19	1	0	0
438	begyndelse	1	2	0.5627665221691132	0	0	20	0	0	1
439	begyndelse	1.a	1.b	0.6785966157913208	0	0	8	1	0	0
440	begyndelse	1.a	2	0.701665610074997	0	0	9	0	0	1
441	begyndelse	1.b	2	0.7017394304275513	0	0	1	0	0	1
442	behagelig	1	1.a	0.49667471647262573	0	0	14	1	0	1
443	behov	1	1.a	0.4667673110961914	0	0	23	1	0	1
444	bekendt	1	1.a	0.4373074173927307	0	0	4	1	0	0
445	bekendt	1	1.b	0.3224443197250366	0	0	4	1	0	0
446	bekendt	1.a	1.b	0.3476583957672119	0	0	0	1	0	0
447	bekendtskab	1	1.a	0.39127761125564575	0	0	2	1	0	0
448	bekendtskab	1	2	0.540817379951477	0	0	1	0	0	1
449	bekendtskab	1	2.a	0.5014975368976593	0	0	1	0	0	1
450	bekendtskab	1.a	2	0.5279781818389893	0	0	1	0	0	1
451	bekendtskab	1.a	2.a	0.5184375047683716	0	0	1	0	0	1
452	bekendtskab	2	2.a	0.23295432329177856	0	0	0	1	0	0
453	bekrige	1	1.a	0.3945021629333496	0	0	0	1	0	1
454	bekrige	1	2	0.5588870346546173	0	0	1	0	0	1
455	bekrige	1.a	2	0.34002190828323364	0	0	1	0	0	1
456	bekvem	1	1.a	0.5629525780677795	0	0	5	1	0	0
457	belønning	1	1.a	0.3896667957305908	0	0	1	1	0	1
458	bemærke	1	2	0.308724582195282	1	0	5	0	0	1
459	bemærkning	1	1.a	0.25135523080825806	0	0	11	1	0	1
460	ben	1	2	0.5649299621582031	0	0	35	0	0	1
461	ben	1	3	0.6472234725952148	3	0	35	0	0	1
462	ben	1	3.a	0.5860919952392578	1	0	37	0	0	1
463	ben	2	3	0.3006085157394409	0	0	0	0	0	1
464	ben	2	3.a	0.45584744215011597	0	0	2	0	0	1
465	ben	3	3.a	0.5573635101318359	1	0	2	1	0	0
466	berede	1	1.a	0.23133307695388794	0	0	1	1	0	0
467	berede	1	2	0.40749698877334595	0	0	3	0	0	1
468	berede	1.a	2	0.4684522747993469	0	0	4	0	0	1
469	beredskab	1	2	0.3569444417953491	1	0	6	0	0	1
470	beredskab	1	2.a	0.6681227087974548	0	0	1	0	0	1
471	beredskab	2	2.a	0.3402354121208191	0	0	7	1	0	1
472	beregning	1	2	0.33131271600723267	4	2	7	0	0	1
473	beregning	1	2.a	0.4437270164489746	4	1	5	0	0	1
474	beregning	2	2.a	0.4579851031303406	4	1	2	1	0	1
475	beretning	1	2	0.24956077337265015	3	0	5	0	0	1
476	berøre	1	1.a	0.4920932650566101	0	0	6	1	1	1
477	berøre	1	1.b	0.6485641896724701	2	0	6	1	1	1
478	berøre	1	2	0.43065619468688965	0	0	0	0	0	1
479	berøre	1.a	1.b	0.6510896384716034	0	0	0	1	2	1
480	berøre	1.a	2	0.5660360455513	1	0	6	0	1	1
481	berøre	1.b	2	0.7663872838020325	0	0	6	0	1	1
482	berøring	1	1.a	0.3922737240791321	0	0	3	1	1	1
483	besidde	1	1.a	0.680649995803833	0	0	1	1	0	1
484	besidde	1	1.b	0.6431894302368164	0	0	1	1	0	1
485	besidde	1	1.c	0.8509527891874313	1	0	3	1	0	1
486	besidde	1.a	1.b	0.7581089287996292	0	0	0	1	0	1
487	besidde	1.a	1.c	0.715044766664505	0	0	2	1	0	0
488	besidde	1.b	1.c	0.972864493727684	0	0	2	1	0	1
489	besiddelse	1	2	0.535789430141449	0	0	1	0	0	1
490	besiddelse	1	3	0.43821418285369873	0	0	0	0	0	1
491	besiddelse	2	3	0.5011423230171204	0	0	1	0	0	1
492	besked	1	1.a	0.3244571089744568	0	0	3	1	0	1
493	beskidt	1	1.a	0.6158270835876465	0	0	2	1	0	0
494	beskidt	1	1.b	0.6182465553283691	0	0	4	1	1	1
495	beskidt	1.a	1.b	0.26144206523895264	0	0	6	1	1	1
496	beskrive	1	1.a	0.4533316493034363	0	0	17	1	0	1
497	beskrive	1	2	0.5097077488899231	2	0	14	0	0	1
498	beskrive	1.a	2	0.5022101104259491	0	0	3	0	0	1
499	beskytte	1	1.a	0.36840760707855225	1	1	5	1	0	1
500	beskyttelse	1	1.a	0.2696008086204529	0	0	31	1	0	1
501	bestand	1	2	0.28384941816329956	1	0	5	0	0	1
502	bestemme	1	1.a	0.37210333347320557	0	0	1	1	0	1
503	bestemme	1	1.b	0.35373812913894653	0	0	1	1	0	1
504	bestemme	1	2	0.40504324436187744	3	0	1	0	0	1
505	bestemme	1.a	1.b	0.3307620882987976	0	0	0	1	0	1
506	bestemme	1.a	2	0.2865421175956726	0	0	0	0	0	1
507	bestemme	1.b	2	0.38942110538482666	0	0	0	0	0	1
508	bestemmelse	1.a	2	0.4940145015716553	1	0	9	0	0	1
509	bestemt	1	2	0.592985212802887	0	0	2	0	0	1
510	bestemt	1	3	0.5208364129066467	1	0	0	0	0	1
511	bestemt	1	4	0.42251837253570557	0	0	3	0	0	1
512	bestemt	1	4.a	0.6896259784698486	0	0	6	0	0	1
513	bestemt	2	3	0.500149130821228	0	0	2	0	0	0
514	bestemt	2	4	0.5109085738658905	0	0	5	0	0	1
515	bestemt	2	4.a	0.5598499178886414	0	0	8	0	0	1
516	bestemt	3	4	0.5007600784301758	0	0	3	0	0	1
517	bestemt	3	4.a	0.34434717893600464	0	0	6	0	0	1
518	bestemt	4	4.a	0.5760997235774994	0	0	3	1	0	0
519	bestilling	1	1.a	0.2617536783218384	4	0	1	1	0	0
520	bestride	1	2	0.6310983002185822	0	0	4	0	0	1
521	bestå	1	1.a	0.5568260848522186	0	0	2	1	0	0
522	bestå	1	2	0.5571001768112183	2	0	1	0	0	1
523	bestå	1	2.a	0.4986291527748108	2	0	2	0	0	1
524	bestå	1	3	0.6018022894859314	0	0	1	0	0	1
525	bestå	1.a	2	0.32722753286361694	0	0	1	0	0	1
526	bestå	1.a	2.a	0.3531463146209717	0	0	4	0	0	1
527	bestå	1.a	3	0.4123121500015259	0	0	1	0	0	1
528	bestå	2	2.a	0.27476704120635986	2	0	3	1	0	0
529	bestå	2	3	0.4764566421508789	0	0	0	0	0	1
530	bestå	2.a	3	0.5237347185611725	0	0	3	0	0	1
531	besætning	1	2	0.4962753653526306	2	0	0	0	0	1
532	besætning	1	3	0.5752842724323273	3	0	0	0	0	1
533	besætning	2	3	0.5033943355083466	2	0	0	0	0	1
534	besættelse	1	1.a	0.4862334728240967	0	0	7	1	0	0
535	besættelse	1	2	0.7575577199459076	0	0	6	0	0	1
536	besættelse	1	2.a	0.8375910818576813	0	0	7	0	1	1
537	besættelse	1	3	0.5881128907203674	0	0	4	0	0	1
538	besættelse	1.a	2	0.5343208014965057	0	0	1	0	0	1
539	besættelse	1.a	2.a	0.679927259683609	0	0	0	0	1	1
540	besættelse	1.a	3	0.48979490995407104	0	0	3	0	0	1
541	besættelse	2	2.a	0.42557835578918457	0	0	1	1	1	1
542	besættelse	2	3	0.5221942663192749	0	0	2	0	0	1
543	besættelse	2.a	3	0.5990178883075714	0	0	3	0	1	1
544	besøg	1	2	0.32122254371643066	4	1	15	0	0	0
545	besøge	1	2	0.33716529607772827	2	1	8	0	0	0
546	betale	1	1.a	0.27131199836730957	0	0	6	1	0	0
547	betale	1	1.b	0.25683677196502686	0	0	0	1	1	1
548	betale	1	2	0.19688278436660767	0	0	5	0	0	0
549	betale	1.a	1.b	0.25207412242889404	0	0	6	1	1	1
550	betale	1.a	2	0.22305715084075928	0	0	11	0	0	0
551	betale	1.b	2	0.18292653560638428	0	0	5	0	1	1
552	betaling	1	2	0.24026042222976685	0	0	5	0	0	1
553	betingelse	1	1.a	0.29028940200805664	0	0	5	1	0	1
554	betingelse	1	2	0.30697399377822876	1	0	1	0	0	1
555	betingelse	1.a	2	0.32520347833633423	0	0	4	0	0	1
556	betragte	1	1.a	0.5359740555286407	3	0	3	1	1	1
557	betyde	1	1.a	0.09148240089416504	0	0	2	1	0	0
558	betyde	1	2	0.3098277449607849	1	0	2	0	0	0
559	betyde	1	3	0.27974170446395874	0	0	5	0	0	1
560	betyde	1.a	2	0.2085772156715393	0	0	0	0	0	0
561	betyde	1.a	3	0.2711126208305359	0	0	3	0	0	1
562	betyde	2	3	0.31491363048553467	0	0	3	0	0	1
563	betydning	1	2	0.311223566532135	2	0	7	0	0	1
564	betænke	1	2	0.26999199390411377	2	0	1	0	0	1
565	beundre	1	1.a	0.8235590904951096	0	1	0	1	0	0
566	bevare	1	2	0.3072180151939392	0	0	2	0	0	1
567	bevarelse	1	2	0.45414048433303833	4	0	1	0	0	1
568	bevidst	1	1.a	0.2920135259628296	0	0	11	1	0	0
569	bevidst	1	2	0.33850711584091187	2	0	3	0	0	1
570	bevidst	1.a	2	0.3180011510848999	0	0	8	0	0	1
571	bevidsthed	1	1.a	0.2706219553947449	0	0	1	1	0	1
572	bevidsthed	1	2	0.29728055000305176	2	0	5	0	0	1
573	bevidsthed	1.a	2	0.2797471284866333	0	0	6	0	0	1
574	bevilling	1	2	0.4009685516357422	1	0	1	0	0	1
575	bevilling	1	3	0.4159032702445984	0	0	2	0	0	1
576	bevilling	2	3	0.500922679901123	0	0	1	0	0	1
577	bevis	1	1.a	0.21305543184280396	0	0	16	1	0	0
578	bevis	1	2	0.38165992498397827	0	0	14	0	0	1
579	bevis	1.a	2	0.29831284284591675	0	0	2	0	0	1
580	bevise	1	1.a	0.20947253704071045	0	0	14	1	0	0
581	bevogte	1	1.a	0.49832314252853394	2	1	6	1	0	0
582	bevogte	1	1.b	0.334528386592865	3	1	6	1	0	0
583	bevogte	1.a	1.b	0.18468862771987915	2	1	0	1	0	0
584	bevæge	1	1.a	0.08171600103378296	2	0	7	1	1	1
585	bevæge	1	2	0.32020533084869385	0	0	4	0	0	1
586	bevæge	1	3	0.36430156230926514	2	0	6	0	0	1
587	bevæge	1.a	2	0.337710976600647	2	0	3	0	1	1
588	bevæge	1.a	3	0.363803505897522	0	0	1	0	1	1
589	bevæge	2	3	0.2802896499633789	0	1	2	0	0	1
590	bevægelig	1	1.a	0.2931317090988159	2	0	2	1	1	1
591	bevægelig	1	2	0.45641183853149414	2	0	1	0	0	1
592	bevægelig	1	3	0.861157089471817	0	0	1	0	0	1
593	bevægelig	1.a	2	0.5323754549026489	2	0	1	0	1	1
594	bevægelig	1.a	3	0.8399693071842194	0	0	1	0	1	1
595	bevægelig	2	3	0.8197212964296341	0	0	0	0	0	1
596	bevægelse	1	1.a	0.38263827562332153	2	2	9	1	0	0
597	bevægelse	1	1.b	0.3517085313796997	1	1	10	1	1	1
598	bevægelse	1	2	0.7039226293563843	0	0	8	0	0	1
599	bevægelse	1	3	0.7827085554599762	1	0	12	0	0	1
600	bevægelse	1.a	1.b	0.1763893961906433	1	1	1	1	1	1
601	bevægelse	1.a	2	0.4659880995750427	0	0	1	0	0	1
602	bevægelse	1.a	3	0.6523119509220123	0	0	3	0	0	1
603	bevægelse	1.b	2	0.4543887972831726	3	0	2	0	1	1
604	bevægelse	1.b	3	0.5504165291786194	1	0	2	0	1	1
605	bevægelse	2	3	0.5094840824604034	1	0	4	0	0	1
606	bibliotek	1	1.a	0.5163992643356323	1	0	7	1	0	1
607	bibliotek	1	1.b	0.39433538913726807	1	0	7	1	0	1
608	bibliotek	1.a	1.b	0.4621744751930237	1	0	0	1	0	1
609	bide	1	1.a	0.16948145627975464	1	1	11	1	0	0
610	bide	1	1.d	0.5925348401069641	1	0	10	1	1	1
611	bide	1.a	1.d	0.6396757364273071	0	0	1	1	1	1
612	bidrag	1	1.a	0.2930804491043091	0	0	6	1	0	0
613	bidrag	1	2	0.25825875997543335	0	0	6	0	0	1
614	bidrag	1	2.a	0.5159767270088196	0	0	8	0	0	1
615	bidrag	1	2.b	0.6229219436645508	0	0	11	0	0	1
616	bidrag	1.a	2	0.328438401222229	1	0	0	0	0	1
617	bidrag	1.a	2.a	0.5179596245288849	1	0	2	0	0	1
618	bidrag	1.a	2.b	0.5971558392047882	0	0	5	0	0	1
619	bidrag	2	2.a	0.47853755950927734	2	0	2	1	0	0
620	bidrag	2	2.b	0.5363889038562775	0	0	5	1	0	0
621	bidrag	2.a	2.b	0.363519549369812	0	0	3	1	0	0
622	bilag	1	1.a	0.4505964517593384	0	0	5	1	0	0
623	billet	1	1.a	0.5996270775794983	0	0	6	1	1	1
624	billig	1	1.a	0.24991029500961304	1	0	18	1	0	0
625	billig	1	1.b	0.29229021072387695	0	0	17	1	1	1
626	billig	1.a	1.b	0.4296751022338867	0	0	1	1	1	1
627	bitter	1	2	0.45721346139907837	1	0	7	0	0	1
628	bitter	1	2.a	0.39642298221588135	0	0	1	0	0	1
629	bitter	1	2.b	0.4508422613143921	0	0	6	0	0	1
630	bitter	2	2.a	0.5044853389263153	0	0	6	1	0	0
631	bitter	2	2.b	0.5871741771697998	0	0	1	1	0	0
632	bitter	2.a	2.b	0.47551196813583374	0	0	5	1	0	0
633	bjerg	1	1.a	0.4000544548034668	1	0	17	1	1	1
634	bjælke	1	1.a	0.4776671528816223	0	0	1	1	0	1
635	bjælke	1	1.b	0.45050835609436035	0	0	3	1	0	1
636	bjælke	1.a	1.b	0.4864136576652527	0	0	2	1	0	1
637	blanding	1	2	0.3494592308998108	0	0	14	0	0	1
638	blank	1	1.a	0.353462815284729	0	0	3	1	0	0
639	blank	1	2	0.6855424046516418	0	0	1	0	0	1
640	blank	1	3	0.7580419778823853	0	0	3	0	0	1
641	blank	1	4	0.8415536880493164	0	0	0	0	0	1
642	blank	1.a	2	0.5840373933315277	0	0	2	0	0	1
643	blank	1.a	3	0.5194863080978394	0	0	0	0	0	1
644	blank	1.a	4	0.6110550463199615	0	0	3	0	0	1
645	blank	2	3	0.4064731001853943	0	0	2	0	0	1
646	blank	2	4	0.5833160579204559	1	0	1	0	0	1
647	blank	3	4	0.4110183119773865	0	0	3	0	0	1
648	blik	1	2	0.279801607131958	0	1	19	0	0	0
649	blik	1	3	0.27023595571517944	0	0	1	0	0	1
650	blik	1	4	0.4600685238838196	0	0	15	0	0	1
651	blik	1	4.a	0.3379850387573242	0	0	17	0	0	1
652	blik	2	3	0.35489827394485474	0	0	18	0	0	1
653	blik	2	4	0.42537224292755127	0	0	4	0	0	1
654	blik	2	4.a	0.4085370898246765	0	0	2	0	0	1
655	blik	3	4	0.3526443839073181	0	0	14	0	0	1
656	blik	3	4.a	0.2943316698074341	0	0	16	0	0	1
657	blik	4	4.a	0.4502965807914734	0	0	2	1	0	0
658	blinke	1	1.a	0.5392709970474243	0	0	5	1	0	0
659	blinke	1	2	0.4105870723724365	0	0	3	0	0	1
660	blinke	1	2.a	0.4489108920097351	0	0	2	0	0	1
661	blinke	1.a	2	0.5630737245082855	0	0	2	0	0	1
662	blinke	1.a	2.a	0.29647696018218994	4	1	3	0	0	1
663	blinke	2	2.a	0.4006900191307068	0	0	1	1	0	0
664	blitz	1	1.a	0.5798496901988983	0	0	0	1	0	0
665	blokere	1	1.a	0.44139665365219116	2	0	2	1	1	1
666	blokere	1	1.b	0.5120775997638702	0	0	2	1	0	1
667	blokere	1	2	0.538233608007431	1	0	1	0	0	1
668	blokere	1	2.a	0.4614579677581787	2	0	2	0	0	1
669	blokere	1.a	1.b	0.4585300087928772	0	0	0	1	1	1
670	blokere	1.a	2	0.4739677309989929	1	0	1	0	1	1
671	blokere	1.a	2.a	0.4316544532775879	1	0	0	0	1	1
672	blokere	1.b	2	0.47516918182373047	0	0	1	0	0	1
673	blokere	1.b	2.a	0.4019346833229065	0	0	0	0	0	1
674	blokere	2	2.a	0.3371956944465637	1	0	1	1	0	0
675	blomstre	1	1.a	0.48680758476257324	0	0	1	1	1	1
676	blomstre	1	1.b	0.5525947213172913	0	0	4	1	1	1
677	blomstre	1.a	1.b	0.4429372549057007	0	0	5	1	2	0
678	blond	1	1.a	0.4794762134552002	2	0	5	1	0	0
679	blot	1	1.a	0.37347519397735596	0	0	1	1	0	0
680	bly	1	1.a	0.6232137382030487	1	0	0	1	0	1
681	bly	1	1.b	0.527410089969635	0	0	1	1	0	1
682	bly	1.a	1.b	0.7912808060646057	0	0	1	1	0	1
683	blæser	1	2	0.779880553483963	1	0	2	0	0	1
684	bløde	1	1.a	0.5075004994869232	0	0	5	1	0	0
685	blødgøre	1	1.a	0.3154139518737793	2	0	2	1	0	0
686	blødgøre	1	2	0.6065694689750671	0	0	1	0	0	1
687	blødgøre	1	3	0.3306114077568054	0	0	2	0	0	1
688	blødgøre	1.a	2	0.5645021498203278	0	0	1	0	0	1
689	blødgøre	1.a	3	0.3981524705886841	0	0	4	0	0	1
690	blødgøre	2	3	0.5680265128612518	0	0	3	0	0	1
691	bo	1	2	0.5624350309371948	1	0	2	0	0	1
692	bo	1	1.a	0.3042735457420349	4	0	14	1	0	0
693	bo	1	1.b	0.2295587658882141	4	1	16	1	0	0
694	bo	1.a	1.b	0.34549015760421753	4	0	2	1	0	0
695	boble	1	1.a	0.5584817230701447	0	0	1	1	1	1
696	boble	1	1.b	0.45235854387283325	0	0	5	1	0	1
697	boble	1	1.d	0.5146705508232117	0	0	2	1	1	1
698	boble	1	1.e	0.4515882730484009	0	0	1	1	1	1
699	boble	1.a	1.b	0.6407356858253479	0	0	6	1	1	1
700	boble	1.a	1.d	0.39236152172088623	0	0	3	1	2	1
701	boble	1.a	1.e	0.5236763656139374	0	0	0	1	2	1
702	boble	1.b	1.d	0.5408279001712799	0	0	3	1	1	1
703	boble	1.b	1.e	0.6414739191532135	0	0	6	1	1	1
704	boble	1.d	1.e	0.46410423517227173	0	0	3	1	2	1
705	bog	1	2	0.24672895669937134	3	0	6	0	0	1
706	bog	1	2.a	0.5311493277549744	3	0	13	0	0	1
707	bog	1	2.b	0.4272160530090332	3	0	13	0	0	1
708	bog	1	3	0.3070322871208191	3	0	12	0	0	1
709	bog	2	2.a	0.5158045887947083	3	0	19	1	0	0
710	bog	2	2.b	0.4285010099411011	3	0	19	1	0	0
711	bog	2	3	0.37864094972610474	3	0	18	0	0	1
712	bog	2.a	2.b	0.2757861018180847	4	0	0	1	0	0
713	bog	2.a	3	0.38541311025619507	3	0	1	0	0	1
714	bog	2.b	3	0.35710036754608154	3	0	1	0	0	1
715	bogstav	1	1.a	0.5907717645168304	3	0	2	1	0	0
716	bold	1	1.a	0.310255229473114	0	0	7	1	0	1
717	bold	1	1.b	0.4249769449234009	1	0	8	1	1	1
718	bold	1	3	0.24069750308990479	0	0	5	0	0	1
719	bold	1.a	1.b	0.45548737049102783	0	0	1	1	1	1
720	bold	1.a	3	0.3520129919052124	0	0	2	0	0	1
721	bold	1.b	3	0.3688840866088867	0	0	3	0	1	1
722	boldspiller	1	1.a	0.4553930163383484	2	0	0	1	0	0
723	boldspiller	1	2	0.1955026388168335	2	0	1	0	0	0
724	boldspiller	1.a	2	0.44411391019821167	2	0	1	0	0	0
725	bolle	1	2	0.29554951190948486	3	0	1	0	0	1
726	bolle	1	3	0.6013870537281036	2	0	3	0	0	1
727	bolle	2	3	0.603614091873169	2	0	4	0	0	1
728	bombe	1	2	0.51927450299263	3	0	6	0	0	1
729	bombe	1	3.a	0.45190370082855225	0	0	7	0	1	1
730	bombe	2	3.a	0.7898767292499542	0	0	1	0	1	1
731	bomuld	1	2	0.2935183644294739	0	0	7	0	0	1
732	bonde	1	1.a	0.2812970280647278	2	0	2	1	0	0
733	bonus	1	1.a	0.46928197145462036	0	0	0	1	1	1
734	bonus	1	2	0.3829159140586853	0	0	0	0	0	0
735	bonus	1.a	2	0.5520940721035004	2	0	0	0	1	1
736	bopæl	1	1.a	0.43889397382736206	0	0	0	1	0	0
737	bor	1	2	0.3704291582107544	3	0	2	0	0	0
738	bord	1	1.a	0.34733104705810547	0	0	9	1	0	1
739	borgmester	1	2	0.3140004873275757	3	0	6	0	0	1
740	bosættelse	1	2	0.38001298904418945	0	1	1	0	0	1
741	brag	1	1.a	0.5000626444816589	1	0	5	1	1	1
742	brandmand	1	2	0.5511887669563293	1	0	1	0	0	1
743	brandslukker	1.a	2	0.9350245296955109	1	0	1	0	1	1
744	bredde	1	2	0.6144075989723206	0	0	2	0	0	1
745	bredde	1	3	0.5362623929977417	2	0	2	0	0	1
746	bredde	2	3	0.48347532749176025	0	0	4	0	0	1
747	bremse	1	1.a	0.3563440442085266	0	0	4	1	1	1
748	brev	1	1.a	0.5291956663131714	3	0	18	1	0	0
749	brev	1	2	0.46080517768859863	2	0	18	0	0	1
750	brev	1.a	2	0.5097993016242981	2	0	0	0	0	1
751	briller	1	1.a	0.33533531427383423	2	0	18	1	0	0
752	briller	1	1.b	0.48548567295074463	0	0	16	1	1	1
753	briller	1.a	1.b	0.49661368131637573	0	0	2	1	1	1
754	bro	1	1.a	0.6784162521362305	0	0	5	1	1	1
755	bro	1	3	0.5467549562454224	1	0	5	0	0	1
756	bro	1	5	0.7546517997980118	1	0	7	0	0	1
757	bro	1.a	3	0.8102049082517624	0	0	0	0	1	1
758	bro	1.a	5	0.4854140877723694	0	0	2	0	1	1
759	bro	3	5	0.6217836439609528	2	0	2	0	0	1
760	brudlinje	1	1.b	0.8049168437719345	1	0	1	1	1	1
761	brudstykke	1	1.a	0.2876662611961365	0	0	1	1	1	1
762	brug	1	2	0.1867828369140625	0	0	15	0	0	1
763	brun	1	1.a	0.1487060785293579	3	0	3	1	0	1
764	brun	1	1.b	0.4103042483329773	0	0	9	1	0	1
765	brun	1.a	1.b	0.49861854314804077	0	0	6	1	0	1
766	brusebad	1	1.a	0.3841090798377991	0	0	7	1	0	1
767	bryggerivirksomhed	1	2	0.27475208044052124	1	0	0	0	0	1
768	bryst	1	1.a	0.25337159633636475	3	0	4	1	0	1
769	bryst	1	2	0.40638720989227295	3	0	0	0	0	1
770	bryst	1	3	0.4024854302406311	0	0	4	0	0	1
771	bryst	1	4	0.3656037449836731	0	0	5	0	0	1
772	bryst	1.a	2	0.4208988547325134	3	0	4	0	0	1
773	bryst	1.a	3	0.4561719298362732	0	0	0	0	0	1
774	bryst	1.a	4	0.5521793067455292	0	0	1	0	0	1
775	bryst	2	3	0.44689464569091797	0	0	4	0	0	1
776	bryst	2	4	0.36759793758392334	0	0	5	0	0	1
777	bryst	3	4	0.5001102387905121	1	0	1	0	0	1
778	brystparti	1	2	0.2269873023033142	0	0	0	0	0	1
779	brækfornemmelse	1	1.a	0.3679336905479431	0	0	1	1	1	1
780	brændstof	1	1.a	0.24570995569229126	1	0	3	1	0	1
781	brændstof	1	1.b	0.4526336193084717	0	0	3	1	1	1
782	brændstof	1.a	1.b	0.39463454484939575	0	0	0	1	1	1
783	bræt	1	2	0.531684011220932	2	0	2	0	0	0
784	bræt	1	2.a	0.5204785168170929	2	0	1	0	0	1
785	bræt	2	2.a	0.36723995208740234	2	0	1	1	0	1
786	brød	1	1.a	0.33720862865448	0	0	13	1	0	0
787	brød	1	1.b	0.29091715812683105	3	0	12	1	0	0
788	brød	1	2	0.24671751260757446	3	0	13	0	0	1
789	brød	1	3	0.26053231954574585	0	0	1	0	1	1
790	brød	1.a	1.b	0.40195292234420776	0	0	1	1	0	0
791	brød	1.a	2	0.11124396324157715	0	0	0	0	0	1
792	brød	1.a	3	0.40262681245803833	0	0	12	0	1	1
793	brød	1.b	2	0.29647982120513916	3	0	1	0	0	1
794	brød	1.b	3	0.3048691153526306	0	0	11	0	1	1
795	brød	2	3	0.370736300945282	0	0	12	0	1	1
796	brøle	1	1.a	0.38129645586013794	1	0	0	1	0	0
797	brøle	1	1.b	0.3435928225517273	1	0	6	1	0	0
798	brøle	1	1.c	0.5339793562889099	0	0	2	1	0	1
799	brøle	1	1.d	0.4701608419418335	2	0	1	1	0	1
800	brøle	1.a	1.b	0.34946686029434204	0	0	6	1	0	0
801	brøle	1.a	1.c	0.629814088344574	0	0	2	1	0	1
802	brøle	1.a	1.d	0.4884875416755676	1	0	1	1	0	1
803	brøle	1.b	1.c	0.5720452964305878	0	0	8	1	0	1
804	brøle	1.b	1.d	0.48765426874160767	1	0	7	1	0	1
805	brøle	1.c	1.d	0.5686487257480621	0	0	1	1	0	0
806	brønd	1	1.a	0.22100698947906494	0	0	7	1	0	1
807	brønd	1	2	0.230005145072937	3	0	6	0	0	1
808	brønd	1.a	2	0.24777603149414062	0	0	1	0	0	1
809	budget	1	1.a	0.523860514163971	0	0	11	1	0	1
810	bue	1	2	0.4281548857688904	2	0	4	0	0	1
811	bue	1	3	0.394220232963562	1	0	7	0	0	1
812	bue	1	4	0.4509909152984619	2	0	7	0	0	1
813	bue	2	3	0.4139202833175659	1	0	3	0	0	1
814	bue	2	4	0.4682232737541199	3	0	3	0	0	1
815	bue	3	4	0.4958588480949402	1	0	0	0	0	1
816	buffet	1	2	0.6174148619174957	3	0	0	0	0	1
817	bug	1	2	0.32517361640930176	3	0	1	0	0	1
818	bugt	1	1.a	0.3461787700653076	3	0	2	1	0	0
819	bugt	1	2	0.5575698018074036	0	0	2	0	0	1
820	bugt	1.a	2	0.6750343441963196	0	0	0	0	0	1
821	bukke	1	1.a	0.5947467684745789	0	0	2	1	0	1
822	bukke	1	2	0.545903205871582	2	0	3	0	0	1
823	bukke	1	2.a	0.26859164237976074	3	1	1	0	0	1
824	bukke	1.a	2	0.649527907371521	0	0	5	0	0	1
825	bukke	1.a	2.a	0.5876408517360687	0	0	3	0	0	1
826	bukke	2	2.a	0.38467085361480713	3	0	2	1	0	1
827	bulletin	1	1.a	0.46111559867858887	3	0	0	1	0	0
828	bundt	1	1.a	0.3352537155151367	2	0	7	1	0	0
829	bundt	1	1.c	0.5204877257347107	2	0	7	1	1	1
830	bundt	1.a	1.c	0.4786999225616455	2	0	0	1	1	1
831	bunke	1	1.a	0.2154647707939148	2	0	8	1	0	0
832	bunke	1	1.b	0.386666476726532	2	0	6	1	1	1
833	bunke	1.a	1.b	0.455295205116272	0	0	2	1	1	1
834	bur	1	1.b	0.5469384789466858	0	0	3	1	1	1
835	burde	1	2	0.292380154132843	0	0	11	0	0	1
836	bureau	1	1.a	0.5349551737308502	1	0	1	1	0	1
837	bureaukrati	1	1.a	0.35330772399902344	0	0	1	1	0	1
838	by	1	1.a	0.28564703464508057	3	0	4	1	0	1
839	by	1	1.b	0.40546250343322754	0	0	2	1	0	1
840	by	1	2	0.3289652466773987	1	0	5	0	0	1
841	by	1.a	1.b	0.4094070792198181	0	0	6	1	0	0
842	by	1.a	2	0.3300989866256714	1	0	1	0	0	1
843	by	1.b	2	0.4204598069190979	0	0	7	0	0	1
844	byge	1	1.a	0.47698110342025757	0	0	0	1	1	1
845	bygge	1	1.a	0.31387120485305786	3	0	11	1	1	1
846	bygning	1	2	0.3474774956703186	0	0	6	0	0	1
847	bygning	1	3	0.4457072615623474	0	0	0	0	0	1
848	bygning	2	3	0.5455619096755981	1	0	6	0	0	1
849	byld	1	2	0.6564280688762665	0	0	0	0	0	1
850	bylt	1	1.a	0.8030591309070587	1	0	0	1	1	1
851	byrde	1	1.a	0.4582177996635437	0	0	7	1	1	1
